,Actual,Prediction,isAccurate
91277,4,4,True
91278,5,5,True
91279,2,2,True
91280,4,4,True
91281,5,5,True
91282,5,5,True
91283,5,5,True
91284,5,5,True
91285,5,5,True
91286,3,3,True
91287,4,4,True
91288,3,5,False
91289,5,5,True
91290,1,1,True
91291,1,1,True
91292,3,3,True
91293,5,5,True
91294,5,5,True
91295,3,3,True
91296,4,4,True
91297,5,5,True
91298,4,4,True
91299,3,3,True
91300,1,1,True
91301,1,1,True
91302,5,3,False
91303,1,1,True
91304,5,5,True
91305,5,5,True
91306,5,5,True
91307,5,5,True
91308,5,5,True
91309,3,3,True
91310,3,3,True
91311,5,5,True
91312,3,4,False
91313,3,3,True
91314,1,1,True
91315,1,1,True
91316,1,1,True
91317,5,5,True
91318,5,5,True
91319,5,5,True
91320,5,5,True
91321,5,5,True
91322,5,5,True
91323,5,5,True
91324,5,5,True
91325,5,5,True
91326,5,5,True
91327,5,5,True
91328,4,5,False
91329,5,5,True
91330,4,4,True
91331,5,5,True
91332,3,3,True
91333,5,5,True
91334,1,1,True
91335,5,5,True
91336,5,5,True
91337,4,4,True
91338,5,5,True
91339,5,5,True
91340,1,1,True
91341,5,5,True
91342,5,5,True
91343,5,5,True
91344,1,1,True
91345,1,1,True
91346,5,5,True
91347,5,5,True
91348,5,5,True
91349,5,5,True
91350,5,5,True
91351,5,5,True
91352,5,5,True
91353,1,1,True
91354,4,4,True
91355,5,5,True
91356,5,5,True
91357,1,1,True
91358,5,5,True
91359,4,4,True
91360,5,5,True
91361,5,5,True
91362,5,5,True
91363,5,5,True
91364,5,5,True
91365,5,5,True
91366,5,5,True
91367,1,1,True
91368,5,5,True
91369,5,5,True
91370,3,3,True
91371,1,1,True
91372,4,4,True
91373,1,1,True
91374,1,1,True
91375,4,4,True
91376,5,5,True
91377,4,4,True
91378,3,3,True
91379,4,4,True
91380,4,4,True
91381,5,5,True
91382,3,3,True
91383,5,5,True
91384,5,5,True
91385,1,1,True
91386,4,4,True
91387,5,5,True
91388,5,5,True
91389,5,5,True
91390,3,3,True
91391,5,5,True
91392,3,3,True
91393,4,4,True
91394,1,1,True
91395,3,3,True
91396,5,5,True
91397,5,5,True
91398,4,4,True
91399,3,3,True
91400,5,5,True
91401,1,1,True
91402,2,2,True
91403,5,5,True
91404,1,1,True
91405,5,5,True
91406,5,5,True
91407,5,5,True
91408,5,5,True
91409,1,1,True
91410,4,4,True
91411,5,5,True
91412,5,5,True
91413,1,1,True
91414,5,5,True
91415,5,5,True
91416,5,5,True
91417,4,4,True
91418,2,2,True
91419,3,3,True
91420,5,5,True
91421,5,5,True
91422,4,4,True
91423,5,5,True
91424,1,1,True
91425,1,1,True
91426,5,5,True
91427,4,3,False
91428,4,4,True
91429,1,1,True
91430,4,4,True
91431,5,5,True
91432,5,5,True
91433,4,4,True
91434,5,5,True
91435,3,3,True
91436,1,1,True
91437,1,1,True
91438,5,5,True
91439,5,5,True
91440,5,5,True
91441,5,5,True
91442,4,4,True
91443,5,5,True
91444,4,4,True
91445,5,5,True
91446,5,4,False
91447,4,4,True
91448,4,4,True
91449,5,5,True
91450,3,2,False
91451,5,5,True
91452,5,5,True
91453,5,5,True
91454,4,4,True
91455,5,5,True
91456,4,4,True
91457,5,5,True
91458,5,5,True
91459,5,5,True
91460,5,5,True
91461,5,5,True
91462,5,5,True
91463,5,5,True
91464,5,5,True
91465,1,1,True
91466,5,5,True
91467,4,4,True
91468,5,5,True
91469,5,5,True
91470,4,4,True
91471,5,5,True
91472,1,1,True
91473,1,1,True
91474,5,5,True
91475,1,1,True
91476,4,4,True
91477,5,5,True
91478,1,2,False
91479,4,4,True
91480,5,5,True
91481,2,2,True
91482,5,5,True
91483,4,4,True
91484,1,1,True
91485,2,2,True
91486,3,3,True
91487,5,5,True
91488,5,5,True
91489,5,5,True
91490,5,5,True
91491,5,5,True
91492,5,4,False
91493,5,5,True
91494,5,5,True
91495,1,1,True
91496,5,5,True
91497,5,5,True
91498,4,4,True
91499,5,5,True
91500,1,1,True
91501,5,5,True
91502,5,5,True
91503,3,3,True
91504,5,5,True
91505,1,1,True
91506,5,5,True
91507,5,5,True
91508,5,5,True
91509,5,5,True
91510,2,2,True
91511,5,5,True
91512,5,5,True
91513,2,2,True
91514,5,5,True
91515,1,1,True
91516,5,5,True
91517,5,5,True
91518,5,5,True
91519,5,5,True
91520,4,4,True
91521,5,5,True
91522,5,5,True
91523,4,4,True
91524,5,5,True
91525,5,5,True
91526,4,4,True
91527,5,5,True
91528,5,5,True
91529,5,5,True
91530,5,5,True
91531,5,5,True
91532,1,1,True
91533,5,5,True
91534,1,1,True
91535,1,1,True
91536,4,4,True
91537,5,5,True
91538,4,4,True
91539,1,1,True
91540,5,5,True
91541,5,5,True
91542,5,5,True
91543,5,5,True
91544,4,4,True
91545,4,4,True
91546,5,5,True
91547,5,5,True
91548,1,1,True
91549,5,5,True
91550,3,3,True
91551,1,1,True
91552,1,1,True
91553,4,4,True
91554,1,1,True
91555,5,5,True
91556,5,5,True
91557,5,5,True
91558,5,5,True
91559,1,1,True
91560,4,4,True
91561,5,5,True
91562,4,4,True
91563,1,1,True
91564,1,1,True
91565,4,5,False
91566,4,4,True
91567,5,5,True
91568,4,4,True
91569,5,5,True
91570,3,3,True
91571,5,5,True
91572,1,5,False
91573,5,5,True
91574,4,4,True
91575,5,5,True
91576,5,5,True
91577,4,4,True
91578,5,5,True
91579,5,5,True
91580,5,5,True
91581,4,5,False
91582,1,1,True
91583,5,5,True
91584,4,4,True
91585,3,3,True
91586,5,5,True
91587,5,5,True
91588,5,5,True
91589,3,3,True
91590,5,5,True
91591,1,1,True
91592,1,1,True
91593,5,5,True
91594,3,3,True
91595,4,5,False
91596,5,5,True
91597,3,3,True
91598,5,5,True
91599,3,3,True
91600,5,5,True
91601,1,1,True
91602,5,5,True
91603,5,5,True
91604,1,1,True
91605,4,4,True
91606,2,2,True
91607,3,5,False
91608,5,5,True
91609,4,4,True
91610,5,5,True
91611,4,4,True
91612,4,1,False
91613,5,5,True
91614,5,5,True
91615,4,4,True
91616,4,4,True
91617,5,5,True
91618,5,5,True
91619,5,5,True
91620,4,4,True
91621,1,1,True
91622,1,1,True
91623,5,5,True
91624,1,1,True
91625,1,1,True
91626,1,1,True
91627,5,5,True
91628,4,4,True
91629,5,5,True
91630,5,5,True
91631,3,3,True
91632,1,1,True
91633,5,5,True
91634,5,5,True
91635,5,5,True
91636,4,4,True
91637,5,5,True
91638,1,1,True
91639,5,5,True
91640,5,5,True
91641,1,1,True
91642,5,5,True
91643,5,5,True
91644,5,5,True
91645,5,1,False
91646,5,5,True
91647,4,4,True
91648,1,1,True
91649,5,5,True
91650,5,5,True
91651,5,5,True
91652,5,5,True
91653,1,1,True
91654,2,2,True
91655,1,1,True
91656,5,5,True
91657,5,5,True
91658,5,5,True
91659,4,4,True
91660,4,4,True
91661,5,4,False
91662,5,5,True
91663,5,5,True
91664,4,4,True
91665,5,5,True
91666,5,5,True
91667,5,5,True
91668,3,3,True
91669,5,5,True
91670,4,4,True
91671,5,5,True
91672,5,5,True
91673,2,2,True
91674,5,5,True
91675,5,5,True
91676,5,5,True
91677,5,5,True
91678,5,5,True
91679,1,1,True
91680,3,3,True
91681,4,4,True
91682,1,1,True
91683,5,5,True
91684,1,1,True
91685,5,5,True
91686,1,1,True
91687,5,5,True
91688,3,3,True
91689,1,1,True
91690,5,5,True
91691,5,5,True
91692,5,5,True
91693,3,5,False
91694,5,5,True
91695,4,4,True
91696,3,3,True
91697,5,5,True
91698,5,5,True
91699,2,2,True
91700,5,5,True
91701,4,4,True
91702,5,5,True
91703,5,5,True
91704,5,5,True
91705,5,5,True
91706,5,5,True
91707,3,3,True
91708,5,5,True
91709,5,5,True
91710,5,5,True
91711,5,5,True
91712,5,1,False
91713,1,1,True
91714,2,2,True
91715,5,5,True
91716,5,5,True
91717,5,5,True
91718,5,5,True
91719,1,1,True
91720,5,5,True
91721,4,4,True
91722,5,5,True
91723,4,4,True
91724,1,1,True
91725,5,5,True
91726,5,5,True
91727,5,5,True
91728,4,5,False
91729,4,4,True
91730,5,5,True
91731,5,5,True
91732,5,5,True
91733,5,5,True
91734,3,3,True
91735,3,3,True
91736,2,2,True
91737,1,1,True
91738,1,1,True
91739,3,3,True
91740,5,4,False
91741,1,1,True
91742,1,1,True
91743,5,5,True
91744,4,4,True
91745,5,5,True
91746,3,3,True
91747,5,5,True
91748,5,5,True
91749,5,5,True
91750,5,5,True
91751,5,5,True
91752,1,1,True
91753,1,1,True
91754,4,4,True
91755,5,5,True
91756,4,4,True
91757,2,2,True
91758,1,1,True
91759,5,5,True
91760,5,5,True
91761,1,1,True
91762,5,5,True
91763,5,5,True
91764,1,1,True
91765,5,5,True
91766,5,5,True
91767,4,5,False
91768,5,5,True
91769,4,4,True
91770,1,1,True
91771,5,5,True
91772,1,1,True
91773,4,4,True
91774,1,1,True
91775,4,4,True
91776,1,1,True
91777,5,5,True
91778,4,4,True
91779,5,5,True
91780,5,4,False
91781,5,5,True
91782,5,5,True
91783,4,4,True
91784,1,1,True
91785,5,3,False
91786,4,4,True
91787,5,5,True
91788,5,4,False
91789,3,3,True
91790,5,5,True
91791,5,5,True
91792,4,4,True
91793,1,1,True
91794,4,4,True
91795,4,4,True
91796,4,4,True
91797,5,5,True
91798,5,5,True
91799,4,4,True
91800,4,4,True
91801,4,4,True
91802,5,5,True
91803,5,5,True
91804,5,5,True
91805,4,4,True
91806,5,5,True
91807,5,5,True
91808,4,4,True
91809,5,5,True
91810,5,5,True
91811,4,4,True
91812,5,5,True
91813,4,4,True
91814,4,4,True
91815,4,4,True
91816,1,1,True
91817,1,1,True
91818,4,4,True
91819,3,3,True
91820,4,5,False
91821,4,4,True
91822,4,4,True
91823,4,4,True
91824,5,5,True
91825,1,1,True
91826,4,4,True
91827,4,4,True
91828,4,4,True
91829,4,4,True
91830,5,3,False
91831,4,4,True
91832,5,5,True
91833,5,5,True
91834,5,5,True
91835,5,5,True
91836,3,3,True
91837,5,5,True
91838,5,5,True
91839,1,1,True
91840,5,5,True
91841,3,3,True
91842,4,4,True
91843,5,5,True
91844,5,5,True
91845,1,1,True
91846,3,3,True
91847,4,4,True
91848,5,5,True
91849,5,5,True
91850,5,5,True
91851,5,5,True
91852,5,5,True
91853,5,5,True
91854,5,5,True
91855,4,4,True
91856,4,4,True
91857,5,5,True
91858,5,5,True
91859,5,5,True
91860,5,5,True
91861,5,5,True
91862,5,5,True
91863,3,3,True
91864,5,5,True
91865,5,5,True
91866,1,1,True
91867,4,4,True
91868,5,5,True
91869,5,5,True
91870,4,4,True
91871,5,5,True
91872,3,5,False
91873,5,5,True
91874,5,5,True
91875,5,5,True
91876,4,4,True
91877,5,5,True
91878,5,5,True
91879,5,5,True
91880,1,1,True
91881,5,5,True
91882,5,5,True
91883,4,4,True
91884,5,5,True
91885,3,3,True
91886,4,4,True
91887,5,5,True
91888,5,5,True
91889,3,3,True
91890,4,4,True
91891,1,5,False
91892,1,1,True
91893,3,3,True
91894,5,5,True
91895,1,1,True
91896,4,4,True
91897,1,1,True
91898,5,5,True
91899,5,5,True
91900,5,5,True
91901,5,5,True
91902,2,2,True
91903,5,5,True
91904,1,1,True
91905,5,5,True
91906,4,4,True
91907,2,2,True
91908,4,5,False
91909,5,5,True
91910,4,4,True
91911,5,4,False
91912,1,1,True
91913,5,5,True
91914,5,5,True
91915,5,5,True
91916,4,4,True
91917,4,4,True
91918,5,5,True
91919,5,5,True
91920,4,4,True
91921,1,1,True
91922,1,1,True
91923,1,1,True
91924,4,4,True
91925,4,4,True
91926,5,5,True
91927,5,5,True
91928,5,5,True
91929,5,5,True
91930,5,5,True
91931,5,5,True
91932,5,5,True
91933,5,5,True
91934,4,4,True
91935,5,5,True
91936,1,1,True
91937,5,5,True
91938,5,5,True
91939,4,4,True
91940,5,5,True
91941,5,5,True
91942,4,4,True
91943,5,5,True
91944,3,5,False
91945,5,5,True
91946,5,5,True
91947,5,5,True
91948,5,5,True
91949,5,5,True
91950,5,5,True
91951,2,2,True
91952,1,1,True
91953,5,5,True
91954,1,1,True
91955,5,5,True
91956,1,1,True
91957,1,1,True
91958,5,5,True
91959,3,3,True
91960,5,5,True
91961,1,1,True
91962,4,5,False
91963,3,1,False
91964,1,1,True
91965,1,1,True
91966,1,1,True
91967,5,5,True
91968,5,5,True
91969,5,5,True
91970,5,5,True
91971,1,1,True
91972,5,5,True
91973,1,1,True
91974,5,5,True
91975,5,5,True
91976,5,5,True
91977,2,2,True
91978,1,1,True
91979,5,5,True
91980,4,4,True
91981,5,5,True
91982,4,5,False
91983,5,5,True
91984,3,3,True
91985,4,4,True
91986,1,1,True
91987,5,5,True
91988,5,5,True
91989,5,5,True
91990,4,4,True
91991,5,5,True
91992,4,4,True
91993,1,1,True
91994,3,3,True
91995,4,4,True
91996,5,5,True
91997,4,1,False
91998,5,5,True
91999,5,5,True
92000,5,5,True
92001,5,5,True
92002,1,3,False
92003,3,3,True
92004,1,1,True
92005,5,5,True
92006,3,5,False
92007,5,5,True
92008,4,4,True
92009,5,5,True
92010,5,5,True
92011,5,5,True
92012,4,4,True
92013,4,4,True
92014,5,5,True
92015,5,5,True
92016,4,4,True
92017,5,5,True
92018,5,5,True
92019,5,5,True
92020,5,5,True
92021,5,5,True
92022,3,3,True
92023,1,1,True
92024,5,5,True
92025,5,5,True
92026,5,5,True
92027,5,5,True
92028,4,5,False
92029,5,5,True
92030,5,5,True
92031,4,4,True
92032,5,5,True
92033,1,1,True
92034,3,3,True
92035,3,3,True
92036,2,2,True
92037,5,5,True
92038,4,4,True
92039,2,2,True
92040,5,5,True
92041,5,5,True
92042,5,5,True
92043,5,5,True
92044,5,5,True
92045,5,5,True
92046,5,5,True
92047,1,1,True
92048,5,5,True
92049,1,1,True
92050,4,4,True
92051,2,3,False
92052,4,4,True
92053,4,4,True
92054,5,5,True
92055,5,5,True
92056,5,5,True
92057,5,5,True
92058,3,3,True
92059,5,5,True
92060,5,5,True
92061,5,5,True
92062,4,4,True
92063,2,5,False
92064,4,4,True
92065,5,5,True
92066,4,4,True
92067,5,5,True
92068,5,5,True
92069,4,4,True
92070,5,5,True
92071,5,5,True
92072,5,5,True
92073,3,3,True
92074,5,5,True
92075,2,2,True
92076,5,5,True
92077,5,5,True
92078,1,1,True
92079,5,5,True
92080,2,2,True
92081,4,4,True
92082,5,5,True
92083,5,5,True
92084,5,5,True
92085,4,4,True
92086,5,5,True
92087,5,5,True
92088,1,1,True
92089,2,2,True
92090,5,5,True
92091,5,5,True
92092,5,5,True
92093,1,1,True
92094,4,4,True
92095,2,2,True
92096,5,5,True
92097,5,5,True
92098,4,4,True
92099,4,4,True
92100,4,4,True
92101,5,5,True
92102,5,5,True
92103,5,5,True
92104,5,5,True
92105,1,1,True
92106,5,5,True
92107,1,1,True
92108,5,5,True
92109,1,1,True
92110,5,5,True
92111,5,5,True
92112,4,4,True
92113,1,1,True
92114,5,5,True
92115,4,4,True
92116,5,5,True
92117,1,1,True
92118,4,4,True
92119,3,3,True
92120,5,5,True
92121,5,5,True
92122,1,1,True
92123,5,5,True
92124,5,5,True
92125,4,4,True
92126,1,1,True
92127,4,5,False
92128,5,5,True
92129,2,2,True
92130,4,4,True
92131,5,5,True
92132,1,1,True
92133,5,5,True
92134,2,2,True
92135,4,4,True
92136,5,5,True
92137,5,5,True
92138,5,5,True
92139,5,5,True
92140,1,1,True
92141,5,5,True
92142,5,5,True
92143,5,5,True
92144,4,4,True
92145,5,5,True
92146,4,4,True
92147,4,4,True
92148,5,5,True
92149,3,3,True
92150,3,3,True
92151,5,5,True
92152,5,5,True
92153,5,5,True
92154,1,1,True
92155,1,1,True
92156,5,5,True
92157,5,5,True
92158,1,1,True
92159,5,5,True
92160,5,5,True
92161,3,3,True
92162,3,3,True
92163,5,5,True
92164,2,2,True
92165,5,5,True
92166,5,5,True
92167,4,4,True
92168,5,5,True
92169,4,4,True
92170,5,5,True
92171,5,5,True
92172,4,4,True
92173,5,5,True
92174,4,4,True
92175,5,5,True
92176,4,4,True
92177,5,5,True
92178,5,5,True
92179,5,5,True
92180,5,5,True
92181,5,5,True
92182,5,5,True
92183,5,5,True
92184,5,5,True
92185,4,4,True
92186,2,2,True
92187,4,4,True
92188,5,5,True
92189,5,5,True
92190,5,5,True
92191,5,5,True
92192,5,5,True
92193,5,5,True
92194,3,3,True
92195,4,4,True
92196,4,4,True
92197,4,4,True
92198,1,1,True
92199,5,5,True
92200,5,5,True
92201,2,2,True
92202,5,5,True
92203,1,1,True
92204,5,5,True
92205,1,1,True
92206,5,5,True
92207,5,5,True
92208,3,3,True
92209,4,4,True
92210,2,2,True
92211,4,4,True
92212,4,4,True
92213,4,4,True
92214,4,4,True
92215,4,4,True
92216,1,1,True
92217,5,5,True
92218,5,5,True
92219,5,5,True
92220,5,5,True
92221,4,4,True
92222,5,5,True
92223,5,5,True
92224,3,3,True
92225,5,5,True
92226,5,5,True
92227,4,4,True
92228,3,3,True
92229,5,5,True
92230,5,5,True
92231,5,5,True
92232,3,3,True
92233,1,1,True
92234,5,5,True
92235,4,4,True
92236,5,5,True
92237,1,1,True
92238,4,4,True
92239,5,5,True
92240,3,3,True
92241,5,5,True
92242,5,5,True
92243,4,4,True
92244,5,5,True
92245,5,5,True
92246,5,5,True
92247,1,1,True
92248,1,1,True
92249,5,5,True
92250,5,4,False
92251,4,4,True
92252,4,4,True
92253,5,5,True
92254,1,1,True
92255,3,5,False
92256,4,4,True
92257,5,5,True
92258,1,1,True
92259,2,2,True
92260,1,1,True
92261,5,5,True
92262,5,5,True
92263,4,4,True
92264,5,5,True
92265,1,1,True
92266,5,5,True
92267,4,4,True
92268,4,4,True
92269,5,5,True
92270,1,1,True
92271,1,4,False
92272,5,5,True
92273,5,5,True
92274,5,5,True
92275,3,3,True
92276,5,5,True
92277,5,5,True
92278,3,3,True
92279,5,5,True
92280,5,5,True
92281,4,4,True
92282,1,1,True
92283,5,5,True
92284,4,4,True
92285,4,4,True
92286,4,4,True
92287,5,5,True
92288,2,2,True
92289,4,4,True
92290,3,3,True
92291,5,5,True
92292,5,5,True
92293,5,5,True
92294,5,5,True
92295,1,1,True
92296,5,5,True
92297,5,5,True
92298,1,1,True
92299,5,5,True
92300,4,4,True
92301,1,1,True
92302,5,5,True
92303,4,5,False
92304,5,5,True
92305,1,1,True
92306,5,5,True
92307,1,1,True
92308,4,4,True
92309,5,5,True
92310,3,3,True
92311,5,5,True
92312,4,4,True
92313,5,5,True
92314,5,5,True
92315,5,5,True
92316,4,5,False
92317,5,5,True
92318,5,5,True
92319,5,5,True
92320,1,1,True
92321,3,3,True
92322,5,5,True
92323,5,5,True
92324,5,5,True
92325,5,5,True
92326,5,5,True
92327,5,5,True
92328,5,5,True
92329,4,4,True
92330,5,5,True
92331,5,5,True
92332,4,4,True
92333,1,1,True
92334,1,1,True
92335,5,5,True
92336,5,5,True
92337,5,5,True
92338,5,5,True
92339,5,5,True
92340,5,5,True
92341,4,4,True
92342,5,5,True
92343,4,4,True
92344,5,5,True
92345,4,4,True
92346,4,4,True
92347,5,5,True
92348,5,5,True
92349,3,3,True
92350,5,5,True
92351,3,3,True
92352,5,4,False
92353,5,5,True
92354,4,4,True
92355,4,4,True
92356,5,5,True
92357,1,1,True
92358,5,5,True
92359,5,5,True
92360,3,3,True
92361,5,5,True
92362,5,5,True
92363,4,4,True
92364,3,3,True
92365,5,5,True
92366,5,5,True
92367,5,5,True
92368,3,3,True
92369,5,5,True
92370,5,5,True
92371,4,4,True
92372,5,5,True
92373,4,4,True
92374,5,4,False
92375,2,2,True
92376,5,5,True
92377,4,4,True
92378,5,5,True
92379,4,4,True
92380,3,3,True
92381,1,1,True
92382,1,1,True
92383,4,4,True
92384,4,4,True
92385,5,5,True
92386,3,3,True
92387,5,5,True
92388,3,3,True
92389,1,1,True
92390,5,5,True
92391,5,5,True
92392,5,5,True
92393,5,5,True
92394,5,5,True
92395,5,5,True
92396,4,4,True
92397,5,5,True
92398,5,5,True
92399,5,5,True
92400,5,5,True
92401,4,4,True
92402,4,5,False
92403,1,1,True
92404,5,5,True
92405,3,3,True
92406,5,5,True
92407,1,1,True
92408,5,5,True
92409,4,4,True
92410,3,3,True
92411,5,5,True
92412,5,5,True
92413,5,5,True
92414,5,5,True
92415,1,1,True
92416,5,5,True
92417,4,4,True
92418,5,5,True
92419,2,2,True
92420,3,3,True
92421,3,3,True
92422,3,1,False
92423,4,4,True
92424,4,4,True
92425,4,4,True
92426,5,5,True
92427,4,4,True
92428,5,5,True
92429,5,5,True
92430,3,3,True
92431,5,5,True
92432,5,5,True
92433,5,5,True
92434,5,5,True
92435,3,3,True
92436,5,5,True
92437,4,4,True
92438,5,5,True
92439,5,5,True
92440,5,5,True
92441,5,5,True
92442,3,3,True
92443,1,1,True
92444,5,5,True
92445,1,1,True
92446,5,5,True
92447,5,5,True
92448,5,5,True
92449,5,5,True
92450,5,5,True
92451,4,5,False
92452,3,3,True
92453,4,4,True
92454,1,5,False
92455,5,5,True
92456,5,5,True
92457,1,1,True
92458,5,5,True
92459,1,1,True
92460,5,5,True
92461,1,1,True
92462,1,1,True
92463,5,5,True
92464,5,5,True
92465,1,1,True
92466,1,1,True
92467,5,5,True
92468,5,5,True
92469,5,5,True
92470,5,5,True
92471,5,5,True
92472,4,4,True
92473,4,4,True
92474,2,2,True
92475,1,1,True
92476,5,5,True
92477,5,5,True
92478,4,5,False
92479,5,5,True
92480,5,5,True
92481,5,4,False
92482,1,1,True
92483,4,4,True
92484,5,5,True
92485,5,5,True
92486,5,5,True
92487,4,4,True
92488,2,2,True
92489,3,3,True
92490,5,5,True
92491,1,1,True
92492,1,1,True
92493,5,5,True
92494,3,3,True
92495,4,4,True
92496,5,5,True
92497,4,4,True
92498,1,1,True
92499,4,4,True
92500,4,5,False
92501,3,3,True
92502,5,5,True
92503,4,3,False
92504,5,5,True
92505,4,4,True
92506,5,5,True
92507,5,5,True
92508,3,5,False
92509,3,3,True
92510,1,1,True
92511,5,5,True
92512,5,5,True
92513,1,1,True
92514,4,4,True
92515,5,5,True
92516,1,1,True
92517,5,5,True
92518,5,5,True
92519,4,4,True
92520,5,5,True
92521,5,5,True
92522,3,3,True
92523,5,5,True
92524,5,5,True
92525,4,4,True
92526,5,5,True
92527,3,3,True
92528,5,5,True
92529,5,5,True
92530,4,4,True
92531,5,5,True
92532,3,3,True
92533,1,1,True
92534,4,4,True
92535,5,5,True
92536,2,2,True
92537,5,5,True
92538,5,5,True
92539,4,5,False
92540,5,5,True
92541,5,5,True
92542,2,1,False
92543,5,5,True
92544,4,4,True
92545,5,5,True
92546,1,1,True
92547,5,5,True
92548,3,3,True
92549,5,5,True
92550,5,5,True
92551,3,3,True
92552,5,5,True
92553,5,5,True
92554,1,1,True
92555,5,5,True
92556,1,1,True
92557,1,1,True
92558,5,5,True
92559,5,5,True
92560,4,4,True
92561,3,3,True
92562,5,5,True
92563,4,4,True
92564,5,5,True
92565,3,3,True
92566,5,5,True
92567,4,4,True
92568,4,4,True
92569,5,5,True
92570,4,4,True
92571,4,4,True
92572,5,5,True
92573,4,5,False
92574,3,3,True
92575,1,1,True
92576,1,1,True
92577,5,5,True
92578,4,4,True
92579,1,1,True
92580,5,5,True
92581,5,5,True
92582,2,2,True
92583,4,4,True
92584,5,5,True
92585,5,5,True
92586,1,1,True
92587,5,5,True
92588,5,5,True
92589,5,5,True
92590,3,3,True
92591,4,4,True
92592,1,1,True
92593,5,5,True
92594,5,4,False
92595,4,4,True
92596,1,1,True
92597,5,5,True
92598,5,5,True
92599,5,5,True
92600,5,5,True
92601,1,1,True
92602,5,5,True
92603,5,5,True
92604,5,5,True
92605,3,3,True
92606,5,5,True
92607,5,5,True
92608,1,1,True
92609,4,4,True
92610,5,5,True
92611,4,3,False
92612,4,4,True
92613,2,2,True
92614,5,5,True
92615,5,5,True
92616,5,5,True
92617,3,3,True
92618,5,5,True
92619,2,2,True
92620,5,5,True
92621,5,5,True
92622,5,5,True
92623,5,5,True
92624,3,3,True
92625,5,5,True
92626,5,5,True
92627,1,1,True
92628,4,3,False
92629,5,5,True
92630,4,4,True
92631,3,3,True
92632,5,5,True
92633,1,1,True
92634,4,4,True
92635,5,5,True
92636,4,5,False
92637,5,5,True
92638,1,1,True
92639,3,3,True
92640,5,5,True
92641,5,5,True
92642,5,5,True
92643,4,4,True
92644,5,5,True
92645,1,1,True
92646,5,5,True
92647,5,5,True
92648,5,5,True
92649,5,5,True
92650,5,5,True
92651,4,4,True
92652,4,4,True
92653,1,1,True
92654,5,5,True
92655,5,5,True
92656,5,5,True
92657,5,5,True
92658,1,1,True
92659,5,5,True
92660,5,5,True
92661,5,5,True
92662,2,2,True
92663,5,5,True
92664,5,5,True
92665,5,5,True
92666,4,4,True
92667,5,5,True
92668,5,5,True
92669,4,4,True
92670,5,5,True
92671,1,1,True
92672,5,5,True
92673,4,4,True
92674,5,5,True
92675,1,1,True
92676,3,3,True
92677,1,5,False
92678,1,1,True
92679,4,4,True
92680,4,4,True
92681,3,3,True
92682,5,5,True
92683,4,1,False
92684,5,5,True
92685,5,5,True
92686,3,3,True
92687,5,5,True
92688,5,5,True
92689,1,1,True
92690,1,1,True
92691,2,2,True
92692,5,5,True
92693,4,4,True
92694,5,5,True
92695,5,5,True
92696,5,5,True
92697,5,5,True
92698,3,3,True
92699,5,5,True
92700,2,2,True
92701,5,5,True
92702,5,5,True
92703,5,5,True
92704,1,5,False
92705,5,5,True
92706,2,1,False
92707,1,1,True
92708,5,5,True
92709,1,1,True
92710,4,4,True
92711,1,1,True
92712,5,5,True
92713,4,4,True
92714,5,5,True
92715,1,1,True
92716,4,4,True
92717,5,5,True
92718,3,3,True
92719,5,5,True
92720,5,5,True
92721,5,5,True
92722,1,1,True
92723,5,5,True
92724,1,1,True
92725,4,4,True
92726,5,5,True
92727,5,5,True
92728,4,4,True
92729,4,4,True
92730,1,1,True
92731,5,5,True
92732,1,1,True
92733,2,2,True
92734,5,5,True
92735,5,5,True
92736,2,2,True
92737,1,1,True
92738,5,5,True
92739,1,1,True
92740,5,5,True
92741,3,3,True
92742,5,5,True
92743,4,4,True
92744,2,2,True
92745,5,5,True
92746,5,5,True
92747,5,5,True
92748,5,5,True
92749,5,5,True
92750,5,5,True
92751,1,1,True
92752,5,5,True
92753,5,5,True
92754,5,5,True
92755,5,5,True
92756,5,5,True
92757,5,5,True
92758,4,5,False
92759,4,4,True
92760,1,1,True
92761,2,2,True
92762,5,5,True
92763,5,5,True
92764,5,5,True
92765,1,1,True
92766,4,4,True
92767,5,5,True
92768,1,1,True
92769,5,5,True
92770,1,1,True
92771,5,5,True
92772,5,3,False
92773,1,1,True
92774,1,1,True
92775,5,5,True
92776,5,5,True
92777,5,4,False
92778,1,1,True
92779,5,5,True
92780,5,5,True
92781,5,5,True
92782,5,5,True
92783,4,4,True
92784,4,4,True
92785,5,5,True
92786,5,5,True
92787,3,5,False
92788,5,5,True
92789,2,2,True
92790,4,4,True
92791,5,5,True
92792,1,1,True
92793,4,4,True
92794,5,5,True
92795,3,3,True
92796,1,1,True
92797,5,5,True
92798,1,5,False
92799,4,5,False
92800,4,4,True
92801,4,4,True
92802,5,5,True
92803,1,1,True
92804,1,1,True
92805,4,4,True
92806,5,5,True
92807,5,5,True
92808,5,5,True
92809,2,2,True
92810,5,5,True
92811,4,4,True
92812,1,1,True
92813,5,5,True
92814,5,5,True
92815,1,1,True
92816,4,4,True
92817,4,4,True
92818,5,1,False
92819,5,5,True
92820,5,5,True
92821,1,1,True
92822,5,5,True
92823,3,3,True
92824,5,5,True
92825,5,5,True
92826,1,1,True
92827,2,2,True
92828,5,5,True
92829,4,4,True
