,Actual,Prediction,Difference
100794,4,4.0,0.0
100795,3,3.0,0.0
100796,5,5.0,0.0
100797,5,3.7,1.2999999999999998
100798,5,4.9,0.09999999999999964
100799,4,4.0,0.0
100800,5,5.0,0.0
100801,5,5.0,0.0
100802,1,1.9,-0.8999999999999999
100803,1,1.4,-0.3999999999999999
100804,5,4.1,0.9000000000000004
100805,5,4.687121212121212,0.3128787878787884
100806,1,2.9,-1.9
100807,1,1.4,-0.3999999999999999
100808,5,4.933333333333334,0.06666666666666643
100809,4,4.3,-0.2999999999999998
100810,5,5.0,0.0
100811,3,3.8,-0.7999999999999998
100812,5,4.9,0.09999999999999964
100813,5,5.0,0.0
100814,5,5.0,0.0
100815,4,4.220195449974862,-0.22019544997486218
100816,5,5.0,0.0
100817,5,4.7,0.2999999999999998
100818,5,5.0,0.0
100819,5,4.6,0.40000000000000036
100820,1,1.0,0.0
100821,4,3.9,0.10000000000000009
100822,2,1.145,0.855
100823,4,3.7,0.2999999999999998
100824,1,1.0,0.0
100825,4,4.0,0.0
100826,5,4.5,0.5
100827,5,4.6,0.40000000000000036
100828,1,1.9,-0.8999999999999999
100829,4,4.1,-0.09999999999999964
100830,1,1.7,-0.7
100831,3,3.0,0.0
100832,3,3.3,-0.2999999999999998
100833,5,4.8,0.20000000000000018
100834,2,2.0,0.0
100835,5,4.4,0.5999999999999996
100836,3,3.1,-0.10000000000000009
100837,4,4.0875,-0.08750000000000036
100838,5,4.9,0.09999999999999964
100839,5,3.8,1.2000000000000002
100840,5,4.6,0.40000000000000036
100841,3,3.4299999999999997,-0.4299999999999997
100842,4,4.0,0.0
100843,5,4.9,0.09999999999999964
100844,5,5.0,0.0
100845,1,1.0,0.0
100846,5,4.4,0.5999999999999996
100847,4,3.7075396825396822,0.29246031746031775
100848,2,2.4,-0.3999999999999999
100849,3,3.0,0.0
100850,2,3.306666666666666,-1.3066666666666662
100851,5,4.4,0.5999999999999996
100852,3,3.0,0.0
100853,5,5.0,0.0
100854,5,5.0,0.0
100855,3,3.0,0.0
100856,1,1.0,0.0
100857,4,4.0,0.0
100858,3,2.9,0.10000000000000009
100859,4,4.0,0.0
100860,1,1.0,0.0
100861,5,5.0,0.0
100862,2,2.2,-0.20000000000000018
100863,1,1.0,0.0
100864,1,1.0,0.0
100865,3,3.0,0.0
100866,4,3.3,0.7000000000000002
100867,5,4.9,0.09999999999999964
100868,5,5.0,0.0
100869,4,4.1,-0.09999999999999964
100870,5,4.7,0.2999999999999998
100871,5,5.0,0.0
100872,1,1.1,-0.10000000000000009
100873,4,4.1,-0.09999999999999964
100874,5,5.0,0.0
100875,5,4.5,0.5
100876,4,4.551666666666667,-0.5516666666666667
100877,1,1.0,0.0
100878,5,5.0,0.0
100879,5,5.0,0.0
100880,5,4.4,0.5999999999999996
100881,1,1.0,0.0
100882,5,4.8,0.20000000000000018
100883,4,4.0,0.0
100884,1,1.0,0.0
100885,5,5.0,0.0
100886,1,1.0,0.0
100887,1,1.4,-0.3999999999999999
100888,5,4.8,0.20000000000000018
100889,1,2.033333333333333,-1.0333333333333332
100890,5,4.666666666666667,0.33333333333333304
100891,5,2.9695075392443817,2.0304924607556183
100892,4,3.9,0.10000000000000009
100893,5,5.0,0.0
100894,4,4.0,0.0
100895,5,5.0,0.0
100896,4,4.0,0.0
100897,2,4.23,-2.2300000000000004
100898,5,4.4,0.5999999999999996
100899,5,4.5,0.5
100900,5,4.3,0.7000000000000002
100901,5,4.5,0.5
100902,5,5.0,0.0
100903,5,4.4,0.5999999999999996
100904,5,4.6,0.40000000000000036
100905,5,3.9666666666666672,1.0333333333333328
100906,3,2.833333333333333,0.16666666666666696
100907,5,5.0,0.0
100908,5,5.0,0.0
100909,4,4.0,0.0
100910,4,4.7,-0.7000000000000002
100911,4,4.0,0.0
100912,4,3.9,0.10000000000000009
100913,1,1.0,0.0
100914,1,1.0,0.0
100915,1,1.0,0.0
100916,3,3.8,-0.7999999999999998
100917,5,4.8,0.20000000000000018
100918,5,5.0,0.0
100919,4,4.0,0.0
100920,5,4.9,0.09999999999999964
100921,5,5.0,0.0
100922,5,5.0,0.0
100923,5,5.0,0.0
100924,5,4.687121212121212,0.3128787878787884
100925,2,2.3,-0.2999999999999998
100926,5,4.7,0.2999999999999998
100927,5,5.0,0.0
100928,5,5.0,0.0
100929,5,5.0,0.0
100930,2,3.233333333333333,-1.233333333333333
100931,5,5.0,0.0
100932,1,1.0,0.0
100933,3,3.0,0.0
100934,5,5.0,0.0
100935,4,3.9,0.10000000000000009
100936,5,5.0,0.0
100937,2,3.275,-1.275
100938,5,4.8,0.20000000000000018
100939,1,1.0,0.0
100940,5,5.0,0.0
100941,4,4.0,0.0
100942,4,4.0,0.0
100943,3,4.1,-1.0999999999999996
100944,4,4.0,0.0
100945,5,5.0,0.0
100946,5,4.8,0.20000000000000018
100947,1,1.0,0.0
100948,5,4.966666666666667,0.033333333333333215
100949,5,5.0,0.0
100950,5,5.0,0.0
100951,5,5.0,0.0
100952,2,4.509920634920634,-2.5099206349206344
100953,3,3.0,0.0
100954,5,4.2,0.7999999999999998
100955,5,4.4,0.5999999999999996
100956,1,1.0,0.0
100957,2,2.8,-0.7999999999999998
100958,5,5.0,0.0
100959,5,5.0,0.0
100960,3,3.8,-0.7999999999999998
100961,4,4.1,-0.09999999999999964
100962,5,4.7,0.2999999999999998
100963,5,4.8,0.20000000000000018
100964,4,4.2,-0.20000000000000018
100965,5,4.382674825174824,0.6173251748251758
100966,4,3.9,0.10000000000000009
100967,4,4.0,0.0
100968,3,3.0,0.0
100969,4,4.2,-0.20000000000000018
100970,5,4.6,0.40000000000000036
100971,2,1.9,0.10000000000000009
100972,1,1.0,0.0
100973,5,4.9,0.09999999999999964
100974,4,4.1,-0.09999999999999964
100975,5,5.0,0.0
100976,5,5.0,0.0
100977,5,4.9,0.09999999999999964
100978,5,3.945674763832659,1.0543252361673412
100979,5,4.9,0.09999999999999964
100980,5,4.933333333333334,0.06666666666666643
100981,3,4.113333333333333,-1.1133333333333333
100982,4,4.0,0.0
100983,1,2.2,-1.2000000000000002
100984,5,4.1,0.9000000000000004
100985,5,5.0,0.0
100986,5,4.2,0.7999999999999998
100987,5,5.0,0.0
100988,2,1.7,0.30000000000000004
100989,5,4.1,0.9000000000000004
100990,1,1.9,-0.8999999999999999
100991,1,1.0,0.0
100992,5,4.9,0.09999999999999964
100993,1,1.0,0.0
100994,5,4.916666666666666,0.08333333333333393
100995,3,3.0,0.0
100996,3,3.3,-0.2999999999999998
100997,5,4.966666666666667,0.033333333333333215
100998,4,4.0,0.0
100999,5,5.0,0.0
101000,3,2.675,0.3250000000000002
101001,5,5.0,0.0
101002,1,1.0,0.0
101003,1,1.0,0.0
101004,4,4.0,0.0
101005,5,5.0,0.0
101006,5,4.8,0.20000000000000018
101007,4,3.2,0.7999999999999998
101008,1,1.0,0.0
101009,4,4.0,0.0
101010,5,5.0,0.0
101011,4,4.1,-0.09999999999999964
101012,5,4.8,0.20000000000000018
101013,3,3.1,-0.10000000000000009
101014,5,5.0,0.0
101015,5,5.0,0.0
101016,5,5.0,0.0
101017,1,1.0,0.0
101018,5,4.566666666666666,0.43333333333333357
101019,4,4.2,-0.20000000000000018
101020,4,4.3,-0.2999999999999998
101021,3,3.6,-0.6000000000000001
101022,5,5.0,0.0
101023,1,1.0,0.0
101024,5,4.8,0.20000000000000018
101025,5,4.9,0.09999999999999964
101026,5,5.0,0.0
101027,4,4.417857142857143,-0.4178571428571427
101028,4,4.3,-0.2999999999999998
101029,2,2.0,0.0
101030,5,5.0,0.0
101031,1,1.4,-0.3999999999999999
101032,4,4.3,-0.2999999999999998
101033,5,4.369999999999999,0.6300000000000008
101034,5,4.6,0.40000000000000036
101035,5,5.0,0.0
101036,2,2.0,0.0
101037,4,4.0,0.0
101038,5,4.24,0.7599999999999998
101039,4,4.1,-0.09999999999999964
101040,4,4.1,-0.09999999999999964
101041,5,5.0,0.0
101042,4,2.6100000000000003,1.3899999999999997
101043,5,5.0,0.0
101044,4,3.875,0.125
101045,3,3.0,0.0
101046,2,2.0,0.0
101047,5,5.0,0.0
101048,5,5.0,0.0
101049,5,4.7,0.2999999999999998
101050,5,5.0,0.0
101051,5,4.6,0.40000000000000036
101052,5,4.9,0.09999999999999964
101053,4,3.8,0.20000000000000018
101054,5,5.0,0.0
101055,3,3.0,0.0
101056,4,2.3340376966950265,1.6659623033049735
101057,5,5.0,0.0
101058,5,4.2,0.7999999999999998
101059,4,4.0,0.0
101060,5,4.8,0.20000000000000018
101061,4,4.0,0.0
101062,5,5.0,0.0
101063,4,4.0,0.0
101064,4,4.0,0.0
101065,5,4.9,0.09999999999999964
101066,5,4.6,0.40000000000000036
101067,5,4.8,0.20000000000000018
101068,5,4.6,0.40000000000000036
101069,5,4.9,0.09999999999999964
101070,5,4.5,0.5
101071,5,4.2,0.7999999999999998
101072,1,1.0,0.0
101073,3,3.4,-0.3999999999999999
101074,1,1.1,-0.10000000000000009
101075,2,3.0,-1.0
101076,4,4.0,0.0
101077,5,5.0,0.0
101078,5,5.0,0.0
101079,4,4.1,-0.09999999999999964
101080,5,5.0,0.0
101081,1,1.8,-0.8
101082,3,3.1,-0.10000000000000009
101083,3,3.5666666666666673,-0.5666666666666673
101084,5,5.0,0.0
101085,5,5.0,0.0
101086,1,1.6,-0.6000000000000001
101087,5,5.0,0.0
101088,5,4.6,0.40000000000000036
101089,4,4.0,0.0
101090,4,3.7,0.2999999999999998
101091,1,1.7,-0.7
101092,5,5.0,0.0
101093,1,2.5,-1.5
101094,4,3.8,0.20000000000000018
101095,5,4.9,0.09999999999999964
101096,3,3.3,-0.2999999999999998
101097,5,4.966666666666667,0.033333333333333215
101098,5,4.8,0.20000000000000018
101099,5,4.6,0.40000000000000036
101100,5,4.7,0.2999999999999998
101101,1,1.0,0.0
101102,4,4.3,-0.2999999999999998
101103,5,4.733333333333333,0.2666666666666666
101104,5,4.7,0.2999999999999998
101105,5,4.2,0.7999999999999998
101106,5,4.8,0.20000000000000018
101107,3,3.1,-0.10000000000000009
101108,5,5.0,0.0
101109,5,4.3,0.7000000000000002
101110,5,5.0,0.0
101111,5,4.3,0.7000000000000002
101112,4,4.6,-0.5999999999999996
101113,1,1.0,0.0
101114,2,2.6,-0.6000000000000001
101115,5,5.0,0.0
101116,1,1.0,0.0
101117,5,4.0,1.0
101118,5,4.8,0.20000000000000018
101119,5,4.8,0.20000000000000018
101120,2,2.3,-0.2999999999999998
101121,5,4.9,0.09999999999999964
101122,2,2.3,-0.2999999999999998
101123,5,5.0,0.0
101124,5,5.0,0.0
101125,5,4.6,0.40000000000000036
101126,3,3.2,-0.20000000000000018
101127,5,5.0,0.0
101128,5,4.716666666666667,0.2833333333333332
101129,5,5.0,0.0
101130,4,4.4,-0.40000000000000036
101131,5,4.9,0.09999999999999964
101132,3,3.0,0.0
101133,5,4.9,0.09999999999999964
101134,5,5.0,0.0
101135,2,2.1,-0.10000000000000009
101136,4,3.6,0.3999999999999999
101137,5,4.800545900178254,0.19945409982174578
101138,5,5.0,0.0
101139,3,2.7,0.2999999999999998
101140,5,4.9,0.09999999999999964
101141,5,5.0,0.0
101142,5,5.0,0.0
101143,4,3.7,0.2999999999999998
101144,2,2.0,0.0
101145,1,1.0,0.0
101146,4,4.4,-0.40000000000000036
101147,1,2.9,-1.9
101148,2,2.0,0.0
101149,1,1.0,0.0
101150,5,5.0,0.0
101151,5,4.36,0.6399999999999997
101152,5,4.86479797979798,0.1352020202020201
101153,5,4.6,0.40000000000000036
101154,5,4.74,0.2599999999999998
101155,5,5.0,0.0
101156,4,4.283333333333333,-0.2833333333333332
101157,3,3.2,-0.20000000000000018
101158,1,1.5,-0.5
101159,5,5.0,0.0
101160,1,1.0,0.0
101161,5,4.6,0.40000000000000036
101162,5,5.0,0.0
101163,1,1.8,-0.8
101164,5,4.6,0.40000000000000036
101165,5,4.7,0.2999999999999998
101166,4,3.957142857142857,0.04285714285714315
101167,5,4.8,0.20000000000000018
101168,5,5.0,0.0
101169,3,3.0,0.0
101170,5,4.9,0.09999999999999964
101171,5,4.3,0.7000000000000002
101172,1,1.0,0.0
101173,5,4.6,0.40000000000000036
101174,5,4.4,0.5999999999999996
101175,1,1.0,0.0
101176,3,3.6,-0.6000000000000001
101177,5,4.8,0.20000000000000018
101178,1,1.0,0.0
101179,3,3.7,-0.7000000000000002
101180,3,4.1,-1.0999999999999996
101181,3,2.8,0.20000000000000018
101182,5,5.0,0.0
101183,1,1.0,0.0
101184,1,1.0,0.0
101185,5,5.0,0.0
101186,5,4.2,0.7999999999999998
101187,3,2.82,0.18000000000000016
101188,5,5.0,0.0
101189,5,4.7,0.2999999999999998
101190,1,1.0,0.0
101191,5,4.8,0.20000000000000018
101192,5,4.8,0.20000000000000018
101193,5,5.0,0.0
101194,5,5.0,0.0
101195,3,3.65,-0.6499999999999999
101196,5,5.0,0.0
101197,1,1.0,0.0
101198,5,4.7,0.2999999999999998
101199,5,5.0,0.0
101200,5,5.0,0.0
101201,4,4.5,-0.5
101202,1,1.0,0.0
101203,5,4.533333333333333,0.4666666666666668
101204,1,1.0,0.0
101205,5,5.0,0.0
101206,2,2.1366666666666667,-0.13666666666666671
101207,5,5.0,0.0
101208,5,4.8,0.20000000000000018
101209,5,5.0,0.0
101210,5,4.3,0.7000000000000002
101211,5,4.35,0.6500000000000004
101212,2,3.4,-1.4
101213,2,2.0,0.0
101214,5,5.0,0.0
101215,3,2.4,0.6000000000000001
101216,5,5.0,0.0
101217,5,4.8,0.20000000000000018
101218,3,3.0,0.0
101219,5,4.75,0.25
101220,1,1.4,-0.3999999999999999
101221,5,4.5,0.5
101222,1,1.0,0.0
101223,5,5.0,0.0
101224,2,2.0,0.0
101225,1,1.9,-0.8999999999999999
101226,3,3.2,-0.20000000000000018
101227,5,4.8,0.20000000000000018
101228,1,1.0,0.0
101229,3,3.2,-0.20000000000000018
101230,1,1.0,0.0
101231,5,4.8,0.20000000000000018
101232,3,1.5866666666666667,1.4133333333333333
101233,5,5.0,0.0
101234,4,4.2,-0.20000000000000018
101235,5,4.7,0.2999999999999998
101236,5,5.0,0.0
101237,5,4.5,0.5
101238,2,2.0,0.0
101239,1,1.0,0.0
101240,4,4.0,0.0
101241,4,4.1,-0.09999999999999964
101242,5,4.85,0.15000000000000036
101243,5,4.8,0.20000000000000018
101244,5,4.9,0.09999999999999964
101245,5,5.0,0.0
101246,4,4.3,-0.2999999999999998
101247,5,4.2,0.7999999999999998
101248,2,2.7,-0.7000000000000002
101249,5,4.3,0.7000000000000002
101250,4,4.0,0.0
101251,3,3.6,-0.6000000000000001
101252,5,4.7,0.2999999999999998
101253,1,1.0,0.0
101254,1,1.4,-0.3999999999999999
101255,2,1.9,0.10000000000000009
101256,1,1.0,0.0
101257,5,4.6,0.40000000000000036
101258,4,3.8,0.20000000000000018
101259,1,1.3,-0.30000000000000004
101260,5,4.45,0.5499999999999998
101261,1,1.0,0.0
101262,5,3.88,1.12
101263,3,3.6,-0.6000000000000001
101264,4,4.1,-0.09999999999999964
101265,5,5.0,0.0
101266,5,4.8,0.20000000000000018
101267,5,4.8,0.20000000000000018
101268,5,5.0,0.0
101269,1,1.4,-0.3999999999999999
101270,1,2.835,-1.835
101271,5,4.8,0.20000000000000018
101272,1,1.0,0.0
101273,1,1.8,-0.8
101274,5,5.0,0.0
101275,3,4.2,-1.2000000000000002
101276,5,4.6,0.40000000000000036
101277,1,1.9,-0.8999999999999999
101278,5,4.966666666666667,0.033333333333333215
101279,5,4.2,0.7999999999999998
101280,5,4.4,0.5999999999999996
101281,1,1.0,0.0
101282,3,3.0,0.0
101283,3,3.6,-0.6000000000000001
101284,5,4.591666666666667,0.4083333333333332
101285,5,5.0,0.0
101286,5,5.0,0.0
101287,5,4.4,0.5999999999999996
101288,2,2.4,-0.3999999999999999
101289,1,1.0,0.0
101290,1,2.0,-1.0
101291,1,2.2,-1.2000000000000002
101292,1,1.0,0.0
101293,3,4.2161904761904765,-1.2161904761904765
101294,3,3.0,0.0
101295,1,1.0,0.0
101296,5,4.666666666666666,0.3333333333333339
101297,5,4.7,0.2999999999999998
101298,4,3.833333333333333,0.16666666666666696
101299,1,1.0,0.0
101300,5,4.9,0.09999999999999964
101301,3,3.0,0.0
101302,5,4.9,0.09999999999999964
101303,5,4.5,0.5
101304,5,5.0,0.0
101305,5,5.0,0.0
101306,3,3.0,0.0
101307,5,5.0,0.0
101308,5,5.0,0.0
101309,5,4.466666666666667,0.5333333333333332
101310,5,4.9,0.09999999999999964
101311,5,4.505921855921857,0.4940781440781432
101312,5,4.7,0.2999999999999998
101313,4,4.0529761904761905,-0.05297619047619051
101314,5,4.8,0.20000000000000018
101315,5,4.3,0.7000000000000002
101316,5,5.0,0.0
101317,1,1.0,0.0
101318,5,4.1,0.9000000000000004
101319,4,4.2,-0.20000000000000018
101320,5,5.0,0.0
101321,4,4.245,-0.2450000000000001
101322,5,3.1517543248577726,1.8482456751422274
101323,5,5.0,0.0
101324,1,3.5528571428571425,-2.5528571428571425
101325,2,3.2,-1.2000000000000002
101326,5,4.8,0.20000000000000018
101327,1,1.0,0.0
101328,5,5.0,0.0
101329,1,1.0,0.0
101330,5,3.8,1.2000000000000002
101331,5,5.0,0.0
101332,5,4.8,0.20000000000000018
101333,2,1.8,0.19999999999999996
101334,5,5.0,0.0
101335,3,3.0,0.0
101336,5,5.0,0.0
101337,5,4.1,0.9000000000000004
101338,5,5.0,0.0
101339,5,4.7,0.2999999999999998
101340,5,4.5,0.5
101341,5,4.8,0.20000000000000018
101342,3,2.45,0.5499999999999998
101343,5,5.0,0.0
101344,5,4.2,0.7999999999999998
101345,5,4.6,0.40000000000000036
101346,4,4.1,-0.09999999999999964
101347,1,1.0,0.0
101348,5,4.9,0.09999999999999964
101349,1,3.4,-2.4
101350,4,4.72252688172043,-0.7225268817204302
101351,5,4.53,0.46999999999999975
101352,5,4.5,0.5
101353,5,5.0,0.0
101354,5,5.0,0.0
101355,4,4.250000000000001,-0.2500000000000009
101356,1,1.0,0.0
101357,5,3.8,1.2000000000000002
101358,5,4.95,0.04999999999999982
101359,5,4.6,0.40000000000000036
101360,3,3.7,-0.7000000000000002
101361,5,3.013287256140825,1.986712743859175
101362,4,4.0,0.0
101363,5,4.7,0.2999999999999998
101364,5,5.0,0.0
101365,5,5.0,0.0
101366,4,4.2,-0.20000000000000018
101367,1,1.0,0.0
101368,5,4.6,0.40000000000000036
101369,5,4.9,0.09999999999999964
101370,3,3.0,0.0
101371,5,4.9,0.09999999999999964
101372,5,4.6,0.40000000000000036
101373,5,3.2423809523809526,1.7576190476190474
101374,4,4.1,-0.09999999999999964
101375,1,1.0,0.0
101376,5,4.5,0.5
101377,5,5.0,0.0
101378,4,3.8,0.20000000000000018
101379,2,3.0,-1.0
101380,2,3.175,-1.1749999999999998
101381,4,4.6,-0.5999999999999996
101382,3,3.0,0.0
101383,4,4.0,0.0
101384,3,3.5,-0.5
101385,5,5.0,0.0
101386,4,4.025,-0.025000000000000355
101387,5,4.966666666666667,0.033333333333333215
101388,5,4.12,0.8799999999999999
101389,5,5.0,0.0
101390,1,1.0,0.0
101391,1,1.6,-0.6000000000000001
101392,5,4.0,1.0
101393,5,4.8,0.20000000000000018
101394,1,2.4,-1.4
101395,2,2.3,-0.2999999999999998
101396,1,1.0,0.0
101397,5,5.0,0.0
101398,4,4.220634920634921,-0.22063492063492074
101399,1,1.0,0.0
101400,5,3.8,1.2000000000000002
101401,5,5.0,0.0
101402,5,5.0,0.0
101403,4,4.1,-0.09999999999999964
101404,5,5.0,0.0
101405,2,4.15,-2.1500000000000004
101406,5,5.0,0.0
101407,4,4.0,0.0
101408,5,5.0,0.0
101409,4,3.8549999999999995,0.14500000000000046
101410,3,3.7,-0.7000000000000002
101411,5,5.0,0.0
101412,5,5.0,0.0
101413,5,5.0,0.0
101414,4,3.3,0.7000000000000002
101415,5,5.0,0.0
101416,5,4.368333333333334,0.6316666666666659
101417,1,1.9,-0.8999999999999999
101418,4,4.513333333333334,-0.5133333333333336
101419,5,4.8,0.20000000000000018
101420,1,2.9,-1.9
101421,5,5.0,0.0
101422,5,5.0,0.0
101423,4,4.2,-0.20000000000000018
101424,4,4.4,-0.40000000000000036
101425,5,4.796666666666666,0.20333333333333403
101426,4,4.0,0.0
101427,5,3.35,1.65
101428,5,4.8,0.20000000000000018
101429,5,4.8,0.20000000000000018
101430,5,4.5,0.5
101431,1,3.1333333333333337,-2.1333333333333337
101432,5,4.9,0.09999999999999964
101433,2,2.0,0.0
101434,5,4.736904761904762,0.2630952380952376
101435,5,4.7,0.2999999999999998
101436,5,4.0,1.0
101437,5,3.7166666666666663,1.2833333333333337
101438,5,4.513333333333334,0.48666666666666636
101439,5,4.6,0.40000000000000036
101440,1,1.0,0.0
101441,1,1.0,0.0
101442,5,5.0,0.0
101443,5,4.8,0.20000000000000018
101444,5,4.3,0.7000000000000002
101445,5,4.7,0.2999999999999998
101446,5,4.175,0.8250000000000002
101447,5,5.0,0.0
101448,5,3.8,1.2000000000000002
101449,5,4.8,0.20000000000000018
101450,5,5.0,0.0
101451,4,4.0,0.0
101452,3,3.4,-0.3999999999999999
101453,1,1.0,0.0
101454,5,4.9,0.09999999999999964
101455,2,1.9,0.10000000000000009
101456,3,3.5,-0.5
101457,5,5.0,0.0
101458,5,4.866666666666666,0.13333333333333375
101459,5,5.0,0.0
101460,4,4.0,0.0
101461,1,3.0,-2.0
101462,1,1.7,-0.7
101463,1,1.0,0.0
101464,5,5.0,0.0
101465,2,2.25,-0.25
101466,5,4.4,0.5999999999999996
101467,1,2.0,-1.0
101468,4,4.2,-0.20000000000000018
101469,1,1.0,0.0
101470,1,1.475,-0.4750000000000001
101471,5,4.8,0.20000000000000018
101472,5,4.8,0.20000000000000018
101473,5,5.0,0.0
101474,5,4.8,0.20000000000000018
101475,1,1.0,0.0
101476,5,4.4,0.5999999999999996
101477,1,1.0,0.0
101478,5,5.0,0.0
101479,1,3.2,-2.2
101480,1,1.8,-0.8
101481,4,3.9,0.10000000000000009
101482,4,3.3,0.7000000000000002
101483,3,3.0,0.0
101484,5,4.9,0.09999999999999964
101485,4,4.0,0.0
101486,5,5.0,0.0
101487,3,3.7,-0.7000000000000002
101488,5,4.9,0.09999999999999964
101489,5,4.6,0.40000000000000036
101490,2,1.9,0.10000000000000009
101491,5,5.0,0.0
101492,5,4.416666666666667,0.583333333333333
101493,5,4.681666666666667,0.31833333333333336
101494,1,1.0,0.0
101495,5,4.4,0.5999999999999996
101496,5,4.8,0.20000000000000018
101497,5,5.0,0.0
101498,5,4.9,0.09999999999999964
101499,5,5.0,0.0
101500,4,3.8,0.20000000000000018
101501,5,5.0,0.0
101502,5,4.7,0.2999999999999998
101503,5,4.3,0.7000000000000002
101504,1,2.1399999999999997,-1.1399999999999997
101505,5,4.6,0.40000000000000036
101506,1,1.4,-0.3999999999999999
101507,5,5.0,0.0
101508,5,5.0,0.0
101509,1,1.0,0.0
101510,5,4.8,0.20000000000000018
101511,4,4.2,-0.20000000000000018
101512,5,5.0,0.0
101513,5,3.0000000000000004,1.9999999999999996
101514,4,4.0,0.0
101515,5,5.0,0.0
101516,5,5.0,0.0
101517,3,3.0,0.0
101518,1,1.4,-0.3999999999999999
101519,4,4.0,0.0
101520,5,4.5,0.5
101521,4,4.14,-0.13999999999999968
101522,5,3.9,1.1
101523,5,5.0,0.0
101524,5,4.7,0.2999999999999998
101525,4,3.9,0.10000000000000009
101526,5,5.0,0.0
101527,4,4.4528096533356,-0.4528096533356001
101528,5,4.9,0.09999999999999964
101529,5,5.0,0.0
101530,1,1.0,0.0
101531,4,3.6,0.3999999999999999
101532,5,4.8,0.20000000000000018
101533,1,1.0,0.0
101534,5,5.0,0.0
101535,5,5.0,0.0
101536,5,5.0,0.0
101537,4,4.481666666666667,-0.48166666666666735
101538,3,3.0,0.0
101539,5,4.9,0.09999999999999964
101540,5,4.9,0.09999999999999964
101541,4,4.1,-0.09999999999999964
101542,5,5.0,0.0
101543,5,5.0,0.0
101544,5,5.0,0.0
101545,5,5.0,0.0
101546,1,1.0,0.0
101547,5,4.8,0.20000000000000018
101548,5,2.986666666666667,2.013333333333333
101549,5,4.5,0.5
101550,5,4.8,0.20000000000000018
101551,5,5.0,0.0
101552,1,3.033333333333333,-2.033333333333333
101553,5,4.9,0.09999999999999964
101554,5,5.0,0.0
101555,4,4.0,0.0
101556,4,4.0,0.0
101557,3,3.0,0.0
101558,4,4.0,0.0
101559,5,5.0,0.0
101560,4,4.033333333333333,-0.033333333333333215
101561,5,4.5,0.5
101562,5,4.6,0.40000000000000036
101563,5,3.6,1.4
101564,3,3.8,-0.7999999999999998
101565,4,4.1,-0.09999999999999964
101566,5,5.0,0.0
101567,4,4.533333333333333,-0.5333333333333332
101568,5,4.1,0.9000000000000004
101569,1,1.0,0.0
101570,4,3.87,0.1299999999999999
101571,5,5.0,0.0
101572,5,5.0,0.0
101573,5,4.6,0.40000000000000036
101574,3,2.7,0.2999999999999998
101575,4,4.52,-0.5199999999999996
101576,5,4.7,0.2999999999999998
101577,1,1.0,0.0
101578,3,4.086507936507936,-1.0865079365079362
101579,5,4.5,0.5
101580,4,4.2,-0.20000000000000018
101581,2,2.5,-0.5
101582,5,4.7,0.2999999999999998
101583,1,1.0,0.0
101584,5,5.0,0.0
101585,5,5.0,0.0
101586,5,3.8266666666666667,1.1733333333333333
101587,5,5.0,0.0
101588,5,4.9,0.09999999999999964
101589,5,5.0,0.0
101590,1,1.0,0.0
101591,5,4.425,0.5750000000000002
101592,1,1.2,-0.19999999999999996
101593,5,4.9,0.09999999999999964
101594,5,4.9,0.09999999999999964
101595,1,1.0,0.0
101596,1,2.7350000000000003,-1.7350000000000003
101597,1,1.4,-0.3999999999999999
101598,5,5.0,0.0
101599,5,4.5,0.5
101600,3,3.9909523809523813,-0.9909523809523813
101601,3,3.0,0.0
101602,2,2.0,0.0
101603,5,4.2,0.7999999999999998
101604,4,4.5,-0.5
101605,5,4.357889610389611,0.642110389610389
101606,5,4.5,0.5
101607,1,2.2,-1.2000000000000002
101608,4,4.0,0.0
101609,5,4.6,0.40000000000000036
101610,5,5.0,0.0
101611,5,4.8,0.20000000000000018
101612,5,4.9,0.09999999999999964
101613,5,4.3,0.7000000000000002
101614,5,4.471666666666667,0.5283333333333333
101615,5,4.766666666666667,0.2333333333333334
101616,5,4.2,0.7999999999999998
101617,5,4.8,0.20000000000000018
101618,5,5.0,0.0
101619,5,4.95,0.04999999999999982
101620,5,4.5,0.5
101621,5,4.9,0.09999999999999964
101622,4,4.0,0.0
101623,5,4.688888888888888,0.3111111111111118
101624,3,3.25,-0.25
101625,5,4.3,0.7000000000000002
101626,5,5.0,0.0
101627,5,5.0,0.0
101628,5,4.8,0.20000000000000018
101629,5,5.0,0.0
101630,2,2.0,0.0
101631,5,4.8,0.20000000000000018
101632,1,1.0,0.0
101633,1,1.0,0.0
101634,4,4.0,0.0
101635,3,3.0,0.0
101636,1,1.4,-0.3999999999999999
101637,5,4.691666666666666,0.30833333333333357
101638,5,5.0,0.0
101639,4,4.3,-0.2999999999999998
101640,4,4.1,-0.09999999999999964
101641,5,5.0,0.0
101642,1,1.4,-0.3999999999999999
101643,5,4.2,0.7999999999999998
101644,5,4.6,0.40000000000000036
101645,5,5.0,0.0
101646,3,3.6,-0.6000000000000001
101647,1,1.8,-0.8
101648,5,4.6,0.40000000000000036
101649,5,4.5,0.5
101650,2,2.902924991674992,-0.902924991674992
101651,5,4.8,0.20000000000000018
101652,5,5.0,0.0
101653,5,4.6,0.40000000000000036
101654,5,5.0,0.0
101655,5,5.0,0.0
101656,5,4.6,0.40000000000000036
101657,5,5.0,0.0
